date,origin,destiny,altitude_destiny_mbsl,distance_km,unit_type,charge_tons,weather,driver_experience_years,theorical_time_arrival_hs,real_time_hs,liters_consumed_100km,critical_delay,delay_hs,cost_delay_usd,predicted_time_hs,error_abs_hs
2023-03-30 12:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,38.81,clear,14,6.63,7.62,74.94,0,0.9900000000000002,495.0000000000001,7.738207010498365,0.1182070104983648
2023-04-25 22:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,39.29,clear,4,6.64,6.78,75.27,0,0.14000000000000057,70.00000000000028,7.560259129908978,0.7802591299089778
2023-06-17 23:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,28.61,clear,12,5.65,6.95,69.03,1,1.2999999999999998,649.9999999999999,6.774751060509981,0.17524893949001896
2023-09-04 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,21.14,rain,9,6.12,12.3,62.77,1,6.180000000000001,3090.0000000000005,11.21421017441926,1.0857898255807399
2023-02-25 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,25.88,clear,2,5.58,6.87,67.12,1,1.29,645.0,6.618533493542156,0.2514665064578443
2023-03-20 08:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,25.92,clear,1,3.01,3.32,65.47,0,0.31000000000000005,155.00000000000003,3.9304123887951663,0.6104123887951665
2023-08-27 08:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,28.94,clear,6,1.33,2.09,55.34,0,0.7599999999999998,379.9999999999999,2.352729902210941,0.2627299022109413
2023-11-01 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,23.73,clear,5,4.7,4.98,64.56,0,0.28000000000000025,140.0000000000001,5.437210697913332,0.45721069791333147
2023-03-04 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,25.96,clear,12,6.25,7.41,66.09,0,1.1600000000000001,580.0000000000001,7.31041729008792,0.09958270991208007
2023-09-18 00:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,29.55,clear,2,1.34,1.76,55.68,0,0.41999999999999993,209.99999999999997,2.2677024062594935,0.5077024062594935
2023-12-30 06:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,29.12,clear,9,1.34,2.47,55.44,0,1.1300000000000001,565.0000000000001,2.3343937853447727,0.13560621465522749
2023-01-06 13:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,44.23,clear,12,1.43,3.0,63.89,1,1.57,785.0,2.3229358441151664,0.6770641558848336
2023-12-23 23:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,42.93,clear,5,5.13,5.67,77.78,0,0.54,270.0,6.055725553479236,0.38572555347923565
2023-01-31 06:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,26.56,clear,1,4.76,5.45,66.51,0,0.6900000000000004,345.00000000000017,5.812655764829299,0.36265576482929873
2023-04-09 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,42.87,clear,17,3.26,3.83,77.03,0,0.5700000000000003,285.0000000000001,4.269332205270624,0.4393322052706239
2023-04-25 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,40.9,clear,12,2.99,3.22,77.63,0,0.22999999999999998,114.99999999999999,3.883938481029401,0.6639384810294007
2023-03-30 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,21.18,clear,18,5.46,5.63,63.83,0,0.16999999999999993,84.99999999999997,6.375278504265167,0.7452785042651673
2023-10-14 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,26.85,clear,20,3.02,4.87,66.1,1,1.85,925.0,4.063568008588304,0.8064319914116957
2023-01-28 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,40.77,clear,7,6.69,6.79,76.29,0,0.09999999999999964,49.99999999999982,7.56205583997464,0.77205583997464
2023-09-13 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,34.4,snow,18,2.9,9.56,73.08,1,6.66,3330.0,8.384176419766856,1.1758235802331445
2023-04-21 20:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,30.07,clear,5,2.84,3.02,70.05,0,0.18000000000000016,90.00000000000009,3.768107665285431,0.7481076652854308
2023-03-23 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,31.4,clear,15,6.4,6.41,69.84,0,0.009999999999999787,4.999999999999893,7.371164281882528,0.9611642818825281
2023-07-11 13:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,39.97,rain,13,6.67,13.51,75.74,1,6.84,3420.0,12.026930678680522,1.483069321319478
2023-02-16 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,33.35,clear,19,3.12,4.6,70.54,1,1.4799999999999995,739.9999999999998,4.196685495368964,0.4033145046310356
2023-06-29 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,43.68,clear,11,6.79,8.03,78.3,1,1.2399999999999993,619.9999999999997,7.892765502830142,0.13723449716985758
2023-07-02 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,29.72,clear,11,2.84,4.72,69.8,1,1.88,940.0,3.8786196591144106,0.8413803408855891
2023-11-29 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,28.72,clear,6,4.8,6.73,67.99,1,1.9300000000000006,965.0000000000003,5.835302983140731,0.8946970168592694
2023-01-06 18:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,41.41,clear,20,3.24,4.82,76.04,1,1.58,790.0,4.340026719532337,0.4799732804676635
2023-05-13 03:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,36.82,clear,9,5.86,7.45,74.77,1,1.5899999999999999,794.9999999999999,6.877592998397454,0.5724070016025458
2023-10-30 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,25.76,clear,13,6.24,7.83,65.95,1,1.5899999999999999,794.9999999999999,7.220256381278358,0.6097436187216418
2023-01-27 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,24.61,clear,6,6.21,7.49,65.16,1,1.2800000000000002,640.0000000000001,7.236026262185085,0.25397373781491517
2023-05-07 18:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,34.47,clear,3,6.5,7.34,71.95,0,0.8399999999999999,419.99999999999994,7.5277402134952816,0.1877402134952817
2023-04-20 18:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,38.72,rain,12,3.19,8.36,74.2,1,5.17,2585.0,7.888210071879572,0.47178992812042786
2023-03-10 05:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,37.93,clear,9,1.39,3.28,60.37,1,1.89,945.0,2.359204955498957,0.9207950445010429
2023-04-06 16:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,43.98,clear,17,1.43,1.82,63.75,0,0.3900000000000001,195.00000000000006,2.007560260023108,0.1875602600231081
2023-07-26 06:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,44.05,rain,6,1.43,6.78,63.79,1,5.3500000000000005,2675.0000000000005,5.874046223100302,0.9059537768996986
2023-07-11 11:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,43.39,white wind,20,16.94,22.51,78.1,1,5.57,2785.0,21.305166693226763,1.2048333067732386
2023-12-25 00:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,41.32,rain,1,3.0,9.89,77.92,1,6.890000000000001,3445.0000000000005,7.7868956392349045,2.103104360765096
2023-04-29 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,44.19,clear,3,6.07,6.14,79.93,0,0.0699999999999994,34.9999999999997,7.057657545460377,0.9176575454603775
2023-07-28 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,35.66,clear,2,2.92,3.52,73.96,0,0.6000000000000001,300.00000000000006,3.90709096187796,0.3870909618779601
2023-06-15 23:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,40.68,clear,3,5.97,6.85,77.48,0,0.8799999999999999,439.99999999999994,7.044894021280538,0.1948940212805388
2023-03-04 03:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,44.16,clear,12,3.28,4.0,77.91,0,0.7200000000000002,360.0000000000001,4.3719554099897415,0.3719554099897415
2023-06-05 10:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,37.49,clear,17,1.39,1.72,60.12,0,0.33000000000000007,165.00000000000003,2.0952581821908005,0.37525818219080054
2023-04-28 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,32.43,rain,8,5.75,12.87,71.7,1,7.119999999999999,3559.9999999999995,10.587267264610553,2.2827327353894464
2023-05-13 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,29.29,clear,2,2.83,3.25,69.5,0,0.41999999999999993,209.99999999999997,3.7853711167150212,0.5353711167150212
2023-01-17 18:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,38.35,rain,13,5.91,11.2,75.84,1,5.289999999999999,2644.9999999999995,10.675953114178,0.5240468858219991
2023-04-12 08:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,38.31,clear,9,1.39,2.25,60.58,0,0.8600000000000001,430.00000000000006,2.331345078767755,0.08134507876775521
2023-03-29 04:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,25.05,rain,3,1.31,8.83,53.17,1,7.52,3760.0,6.572891067839732,2.2571089321602678
2023-06-16 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,43.55,clear,20,6.78,7.8,78.21,0,1.0199999999999996,509.9999999999998,7.9044993514667805,0.10449935146678069
2023-04-27 13:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,24.74,clear,4,6.22,6.3,65.25,0,0.08000000000000007,40.000000000000036,7.20914002245013,0.9091400224501305
2023-09-30 03:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,31.56,clear,13,5.72,6.99,71.09,1,1.2700000000000005,635.0000000000002,6.69700124873869,0.2929987512613099
2023-06-02 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,39.57,clear,18,6.65,7.68,75.47,0,1.0299999999999994,514.9999999999997,7.65849959678964,0.021500403210359842
2023-07-03 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,22.74,rain,9,5.5,12.74,64.92,1,7.24,3620.0,10.194888567984613,2.5451114320153874
2023-06-09 19:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,39.22,clear,10,5.93,7.77,76.45,1,1.8399999999999999,919.9999999999999,6.904533035166733,0.8654669648332662
2023-03-18 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,34.0,clear,15,3.12,4.94,70.98,1,1.8200000000000003,910.0000000000001,4.171505093389561,0.7684949066104396
2023-09-24 09:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,25.55,white wind,17,3.29,10.75,53.45,1,7.46,3730.0,8.750321032363988,1.9996789676360116
2023-09-21 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,24.87,clear,2,2.78,4.57,66.41,1,1.7900000000000005,895.0000000000002,3.9635719558414286,0.6064280441585717
2023-06-06 22:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,39.94,white wind,15,16.66,21.33,75.72,1,4.669999999999998,2334.999999999999,21.50155612243052,0.17155612243052332
2023-10-24 18:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,27.93,clear,16,3.04,3.65,66.84,0,0.6099999999999999,304.99999999999994,4.040314365433567,0.39031436543356746
2023-01-27 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,29.3,clear,3,2.83,2.95,69.51,0,0.1200000000000001,60.00000000000006,3.827957345401368,0.8779573454013678
2023-06-21 10:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,41.41,clear,1,5.09,6.73,76.73,1,1.6400000000000006,820.0000000000002,6.230873829446955,0.49912617055304587
2023-05-30 03:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,20.2,clear,4,5.44,7.16,63.14,1,1.7199999999999998,859.9999999999999,6.686818464781021,0.47318153521897877
2023-11-01 13:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,39.17,clear,7,2.96,4.45,76.42,1,1.4900000000000002,745.0000000000001,4.038762959329348,0.4112370406706525
2023-04-12 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,30.27,snow,7,2.84,10.66,70.19,1,7.82,3910.0,7.8992627188570514,2.7607372811429487
2023-05-29 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,38.0,snow,20,5.01,12.05,74.38,1,7.040000000000001,3520.0000000000005,10.319064326686565,1.7309356733134358
2023-06-10 13:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,37.92,rain,6,1.39,7.21,60.37,1,5.82,2910.0,5.741095171925914,1.468904828074086
2023-05-06 22:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,38.3,clear,4,5.02,5.6,74.59,0,0.5800000000000001,290.00000000000006,5.817286396197125,0.21728639619712542
2023-05-22 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,33.79,snow,12,5.78,8.29,72.65,1,2.509999999999999,1254.9999999999995,10.679310113635335,2.389310113635336
2023-05-28 16:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,35.43,clear,19,4.95,5.38,72.61,0,0.4299999999999997,214.99999999999986,5.931553132349734,0.551553132349734
2023-07-22 09:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,41.02,clear,18,2.99,4.85,77.71,1,1.8599999999999994,929.9999999999998,4.112128741831858,0.7378712581681413
2023-07-02 17:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,38.82,clear,2,3.2,3.27,74.27,0,0.06999999999999984,34.99999999999992,4.12448448105058,0.8544844810505796
2023-12-13 15:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,30.34,rain,14,1.34,7.51,56.13,1,6.17,3085.0,6.765120795187941,0.7448792048120589
2023-07-15 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,41.79,clear,5,3.0,4.74,78.25,1,1.7400000000000002,870.0000000000001,4.018318997404082,0.7216810025959184
2023-07-19 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,29.09,clear,18,3.06,4.58,67.63,1,1.52,760.0,4.082665806027086,0.4973341939729137
2023-08-07 13:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,42.62,clear,6,5.12,5.5,77.57,0,0.3799999999999999,189.99999999999994,6.021942343520762,0.5219423435207622
2023-03-20 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,40.02,clear,20,3.21,4.05,75.09,0,0.8399999999999999,419.99999999999994,4.215295011407192,0.16529501140719205
2023-10-15 01:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,24.71,rain,1,1.31,3.61,52.98,1,2.3,1150.0,6.215884489898461,2.6058844898984614
2023-09-13 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,44.02,clear,17,3.03,4.31,79.81,1,1.2799999999999998,639.9999999999999,4.036813396689758,0.2731866033102417
2023-10-08 17:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,29.59,clear,2,1.34,3.03,55.71,1,1.6899999999999997,844.9999999999999,2.396520432525884,0.6334795674741156
2023-07-17 12:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,28.02,clear,6,2.82,3.41,68.61,0,0.5900000000000003,295.00000000000017,3.8311635457846465,0.4211635457846463
2023-01-30 23:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,20.6,clear,5,5.45,5.8,63.42,0,0.34999999999999964,174.99999999999983,6.538533741279874,0.7385337412798743
2023-04-24 14:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.0,clear,4,4.99,6.58,73.7,1,1.5899999999999999,794.9999999999999,5.959833751426104,0.6201662485738959
2023-05-01 15:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,42.78,clear,3,6.76,7.58,77.68,0,0.8200000000000003,410.0000000000001,7.690750328801535,0.11075032880153479
2023-03-17 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,39.53,clear,10,5.94,6.77,76.67,0,0.8299999999999992,414.9999999999996,6.930414270048754,0.1604142700487543
2023-12-19 01:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,25.66,clear,9,1.31,3.15,53.51,1,1.8399999999999999,919.9999999999999,2.4297846020831555,0.7202153979168444
2023-04-26 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,25.63,clear,18,2.79,3.56,66.94,0,0.77,385.0,3.7924685061035173,0.23246850610351721
2023-10-12 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,41.47,rain,19,3.0,5.14,78.03,1,2.1399999999999997,1069.9999999999998,7.7870936724732305,2.647093672473231
2023-05-01 16:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,42.69,clear,19,5.13,6.36,77.62,1,1.2300000000000004,615.0000000000002,6.171302465189858,0.1886975348101423
2023-12-08 02:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,24.78,clear,15,6.22,6.97,65.28,0,0.75,375.0,7.240275939519703,0.27027593951970363
2023-02-09 19:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,42.53,clear,20,1.42,2.49,62.94,0,1.0700000000000003,535.0000000000001,2.6554171038946803,0.16541710389468012
2023-08-08 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,35.21,white wind,7,14.55,16.87,73.65,1,2.3200000000000003,1160.0000000000002,19.405315580721584,2.5353155807215835
2023-04-15 13:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,34.23,clear,10,2.9,4.75,72.96,1,1.85,925.0,4.023593621775535,0.726406378224465
2023-08-07 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,39.78,clear,6,6.66,7.78,75.61,0,1.12,560.0,7.58744262283236,0.1925573771676401
2023-08-26 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,24.78,rain,6,2.78,9.66,66.35,1,6.880000000000001,3440.0000000000005,7.864737799138161,1.7952622008618393
2023-09-17 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,23.16,rain,14,4.68,11.72,64.16,1,7.040000000000001,3520.0000000000005,9.660691206007424,2.0593087939925763
2023-12-03 19:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,41.53,rain,11,6.0,11.44,78.07,1,5.4399999999999995,2719.9999999999995,10.357531129604563,1.0824688703954362
2023-04-14 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,41.32,white wind,5,12.73,16.3,76.67,1,3.5700000000000003,1785.0000000000002,17.56548551146292,1.26548551146292
2023-01-12 16:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,31.72,rain,20,3.09,7.02,69.42,1,3.9299999999999997,1964.9999999999998,7.7214559729030725,0.7014559729030729
2023-06-26 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,31.93,clear,3,3.1,4.35,69.57,1,1.2499999999999996,624.9999999999998,4.232995005651987,0.11700499434801248
2023-07-10 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,40.68,clear,13,5.08,6.84,76.23,1,1.7599999999999998,879.9999999999999,6.113213369535917,0.7267866304640824
2023-05-25 23:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,25.07,clear,14,1.31,2.7,53.18,1,1.3900000000000001,695.0000000000001,2.204225118329878,0.4957748816701222
2023-02-09 06:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,43.14,white wind,10,8.16,13.67,77.22,1,5.51,2755.0,13.130691020086825,0.5393089799131747
2023-12-28 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,23.32,clear,19,5.51,6.56,65.32,0,1.0499999999999998,524.9999999999999,6.54307997618655,0.016920023813449703
2023-11-06 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,37.33,clear,2,2.94,4.06,75.13,0,1.1199999999999997,559.9999999999999,3.903989300777568,0.15601069922243171
2023-08-24 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,33.92,clear,16,4.92,6.67,71.57,1,1.75,875.0,5.942348262970595,0.7276517370294053
2023-01-16 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,39.66,rain,8,2.97,7.69,76.76,1,4.720000000000001,2360.0000000000005,7.901339023772138,0.21133902377213776
2023-11-05 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,31.4,clear,16,5.72,6.8,70.98,0,1.08,540.0,6.713912240389716,0.08608775961028403
2023-02-13 19:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,24.13,clear,6,2.77,3.35,65.89,0,0.5800000000000001,290.00000000000006,3.7046240530261296,0.35462405302612954
2023-07-20 05:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,42.74,clear,10,5.13,7.03,77.65,1,1.9000000000000004,950.0000000000002,6.178125436788022,0.851874563211978
2023-11-23 13:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,32.97,snow,1,2.88,10.56,72.08,1,7.680000000000001,3840.0000000000005,8.020767898796962,2.539232101203039
2023-06-04 06:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,24.92,clear,7,5.55,6.56,66.44,0,1.0099999999999998,504.9999999999999,6.440593179254437,0.11940682074556275
2023-03-26 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,37.79,rain,17,2.95,10.77,75.45,1,7.819999999999999,3909.9999999999995,8.382150837812521,2.3878491621874787
2023-11-14 22:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,36.15,snow,1,4.97,11.09,73.11,1,6.12,3060.0,10.10897772642025,0.9810222735797502
2023-03-08 06:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,22.85,clear,3,5.5,5.9,64.99,0,0.40000000000000036,200.00000000000017,6.452016030328616,0.5520160303286152
2023-09-20 02:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,39.45,clear,16,1.4,2.37,61.22,0,0.9700000000000002,485.0000000000001,2.288539249190449,0.08146075080955129
2023-02-10 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,20.16,clear,20,5.44,5.76,63.11,0,0.3199999999999994,159.9999999999997,6.526991249580102,0.7669912495801023
2023-02-21 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,34.07,rain,5,2.89,9.73,72.85,1,6.84,3420.0,7.859674499892626,1.8703255001073744
2023-08-10 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,22.11,clear,12,6.14,7.59,63.44,1,1.4500000000000002,725.0000000000001,7.322677802397966,0.26732219760203346
2023-07-25 19:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,42.45,clear,8,6.02,6.91,78.72,0,0.8900000000000006,445.0000000000003,7.030557758417436,0.12055775841743621
2023-03-10 04:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,44.62,clear,8,1.44,1.97,64.11,0,0.53,265.0,2.532393167038935,0.562393167038935
2023-06-14 00:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,40.66,clear,12,1.41,1.87,61.9,0,0.4600000000000002,230.00000000000009,2.3259431476393218,0.45594314763932164
2023-11-10 02:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,38.48,clear,16,2.95,4.87,75.94,1,1.92,960.0,4.056863965921151,0.8131360340788492
2023-06-22 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,35.69,white wind,7,7.29,12.82,73.98,1,5.53,2765.0,12.134142043203742,0.6858579567962586
2023-05-15 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,20.98,white wind,20,11.6,18.7,62.66,1,7.1,3550.0,18.00723597472564,0.6927640252743608
2023-05-13 07:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,43.54,rain,19,3.03,7.62,79.48,1,4.59,2295.0,8.05193329091637,0.43193329091637
2023-03-09 11:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,34.05,clear,7,4.92,6.67,71.66,1,1.75,875.0,6.0510481433633885,0.6189518566366115
2023-07-03 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,34.42,rain,18,2.9,6.98,73.09,1,4.08,2040.0,7.952656388713955,0.972656388713955
2023-04-18 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,21.13,clear,11,2.73,3.77,63.79,0,1.04,520.0,3.789528358076215,0.019528358076215113
2023-08-01 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,44.81,rain,2,3.05,8.0,80.37,1,4.95,2475.0,7.669626263440981,0.3303737365590189
2023-04-17 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,36.53,clear,20,6.56,6.65,73.37,0,0.09000000000000075,45.00000000000037,7.440294302137074,0.7902943021370739
2023-03-26 06:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,21.31,clear,16,2.95,4.36,62.32,1,1.4100000000000001,705.0000000000001,4.122147315245208,0.2378526847547926
2023-08-23 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,26.35,clear,7,2.79,4.43,67.44,1,1.6399999999999997,819.9999999999999,3.8818996502269556,0.5481003497730441
2023-07-07 16:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,24.74,clear,17,5.55,7.13,66.32,1,1.58,790.0,6.550899689638482,0.5791003103615182
2023-04-24 00:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,33.61,clear,19,2.89,4.15,72.53,1,1.2600000000000002,630.0000000000001,3.9408630250076557,0.20913697499234463
2023-12-05 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,29.54,white wind,9,7.09,10.66,69.68,1,3.5700000000000003,1785.0000000000002,12.156828081898755,1.4968280818987552
2023-06-27 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,35.9,clear,12,5.84,6.52,74.13,0,0.6799999999999997,339.9999999999999,6.801914621519776,0.28191462151977653
2023-11-27 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,37.53,snow,9,5.0,7.12,74.06,1,2.12,1060.0,9.513309581526372,2.3933095815263714
2023-12-23 03:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,39.13,clear,6,2.96,4.0,76.39,0,1.04,520.0,3.989163288402551,0.010836711597448812
2023-11-05 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,37.18,clear,20,6.58,6.78,73.82,0,0.20000000000000018,100.00000000000009,7.55172516988923,0.7717251698892298
